orderid,cashier,saledate,total,customerid,ticketcode,date,time,slot,room,film,slot type,ticket type,ticket price,popcorn,DOB,gender,address,Website,job,industry,age,norm_film,matched_title,genres
10105052019B0335,emp011,2019-05-05 19:50:16,90000.0,0001166880,20074048,2019-05-05,20:50:00,G03,1,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1994-05-17,Nam,Liên Chiểu,,blue collar,education,24.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10002052019B0338,emp002,2019-05-02 17:06:57,135000.0,0001166899,20071250,2019-05-02,20:20:00,G09,2,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1996-06-03,Nữ,Sơn Trà,KH0104|52823,white collar,engineering,22.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10002052019B0338,emp002,2019-05-02 17:06:57,135000.0,0001166899,20071249,2019-05-02,20:20:00,G08,2,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1996-06-03,Nữ,Sơn Trà,KH0104|52823,white collar,engineering,22.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10002052019B0338,emp002,2019-05-02 17:06:57,135000.0,0001166899,20071251,2019-05-02,20:20:00,G10,2,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1996-06-03,Nữ,Sơn Trà,KH0104|52823,white collar,engineering,22.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10012052019B0297,emp014,2019-05-12 18:34:46,90000.0,0001166904,20085144,2019-05-12,18:31:00,B05,2,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,2000-07-20,Nam,Cẩm Lệ,KH0104|52833,teenager,,18.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10012052019B0297,emp014,2019-05-12 18:34:46,90000.0,0001166904,20085145,2019-05-12,18:31:00,B06,2,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,2000-07-20,Nam,Cẩm Lệ,KH0104|52833,teenager,,18.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10006052019B0276,emp007,2019-05-06 19:04:57,90000.0,0001166904,20075278,2019-05-06,19:00:00,C03,1,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,2000-07-20,Nam,Cẩm Lệ,KH0104|52833,teenager,,18.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10006052019B0276,emp007,2019-05-06 19:04:57,90000.0,0001166904,20075279,2019-05-06,19:00:00,C04,1,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,2000-07-20,Nam,Cẩm Lệ,KH0104|52833,teenager,,18.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10017052019B0184,emp014,2019-05-17 19:36:07,135000.0,0001166904,20091033,2019-05-17,20:15:00,D09,2,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,2000-07-20,Nam,Cẩm Lệ,KH0104|52833,teenager,,18.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10017052019B0184,emp014,2019-05-17 19:36:07,135000.0,0001166904,20091031,2019-05-17,20:15:00,D07,2,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,2000-07-20,Nam,Cẩm Lệ,KH0104|52833,teenager,,18.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10017052019B0184,emp014,2019-05-17 19:36:07,135000.0,0001166904,20091032,2019-05-17,20:15:00,D08,2,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,2000-07-20,Nam,Cẩm Lệ,KH0104|52833,teenager,,18.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10117052019B0084,emp011,2019-05-17 18:26:22,135000.0,0001166931,20090804,2019-05-17,18:40:00,I06,1,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,2002-08-22,Nam,Ngũ Hành Sơn,KH0104|00000053,teenager,,16.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10117052019B0084,emp011,2019-05-17 18:26:22,135000.0,0001166931,20090806,2019-05-17,18:40:00,I08,1,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,2002-08-22,Nam,Ngũ Hành Sơn,KH0104|00000053,teenager,,16.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10117052019B0084,emp011,2019-05-17 18:26:22,135000.0,0001166931,20090805,2019-05-17,18:40:00,I07,1,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,2002-08-22,Nam,Ngũ Hành Sơn,KH0104|00000053,teenager,,16.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10117052019B0082,emp011,2019-05-17 18:25:05,90000.0,0001166931,20090801,2019-05-17,18:40:00,J04,1,POKÉMON: THÁM TỬ PIKACHU (C13),ĐÔI,Thành viên,90000,0,2002-08-22,Nam,Ngũ Hành Sơn,KH0104|00000053,teenager,,16.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10108052019B0084,emp011,2019-05-08 14:22:49,90000.0,0001166931,20077251,2019-05-08,15:01:00,I12,3,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,2002-08-22,Nam,Ngũ Hành Sơn,KH0104|00000053,teenager,,16.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10108052019B0084,emp011,2019-05-08 14:22:49,90000.0,0001166931,20077250,2019-05-08,15:01:00,I11,3,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,2002-08-22,Nam,Ngũ Hành Sơn,KH0104|00000053,teenager,,16.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10026052019B0175,emp006,2019-05-26 14:07:17,90000.0,0001166931,20101692,2019-05-26,15:20:00,K19,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2002-08-22,Nam,Ngũ Hành Sơn,KH0104|00000053,teenager,,16.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10026052019B0175,emp006,2019-05-26 14:07:17,90000.0,0001166931,20101691,2019-05-26,15:20:00,K18,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2002-08-22,Nam,Ngũ Hành Sơn,KH0104|00000053,teenager,,16.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10008052019B0074,emp010,2019-05-08 15:33:25,90000.0,0001166932,20077347,2019-05-08,16:00:00,H08,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1997-08-03,Nữ,Liên Chiểu,KH0104|00000092,student,finance,21.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10008052019B0074,emp010,2019-05-08 15:33:25,90000.0,0001166932,20077346,2019-05-08,16:00:00,H07,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1997-08-03,Nữ,Liên Chiểu,KH0104|00000092,student,finance,21.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10016052019B0019,emp012,2019-05-16 08:35:52,90000.0,0001166934,20088943,2019-05-16,08:30:00,I07,1,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,2001-08-18,Nữ,Sơn Trà,KH0104|00000051,teenager,,17.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10016052019B0019,emp012,2019-05-16 08:35:52,90000.0,0001166934,20088944,2019-05-16,08:30:00,I08,1,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,2001-08-18,Nữ,Sơn Trà,KH0104|00000051,teenager,,17.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10016052019B0020,emp012,2019-05-16 08:37:20,90000.0,0001166934,20088946,2019-05-16,08:35:00,J08,4,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,2001-08-18,Nữ,Sơn Trà,KH0104|00000051,teenager,,17.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10016052019B0020,emp012,2019-05-16 08:37:20,90000.0,0001166934,20088945,2019-05-16,08:35:00,J07,4,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,2001-08-18,Nữ,Sơn Trà,KH0104|00000051,teenager,,17.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10020052019B0167,emp007,2019-05-20 18:24:01,90000.0,0001166946,20095073,2019-05-20,18:35:00,J03,1,VỢ BA,ĐÔI,Thành viên,90000,0,1993-05-07,Nam,Cẩm Lệ,KH0104|00000035,white collar,engineering,25.0,VO BA,CHUA TE GODZILLA: DE VUONG BAT TU,"Action,Adventure,Fantasy,Sci-Fi"
10110052019B0168,emp012,2019-05-10 17:56:04,90000.0,0001166946,20080436,2019-05-10,18:15:00,I14,3,ƯỚC HẸN MÙA THU,ĐƠN,Thành viên,45000,0,1993-05-07,Nam,Cẩm Lệ,KH0104|00000035,white collar,engineering,25.0,UOC HEN MUA THU,UOC HEN MUA THU,"Comedy,Romance"
10110052019B0168,emp012,2019-05-10 17:56:04,90000.0,0001166946,20080435,2019-05-10,18:15:00,I13,3,ƯỚC HẸN MÙA THU,ĐƠN,Thành viên,45000,0,1993-05-07,Nam,Cẩm Lệ,KH0104|00000035,white collar,engineering,25.0,UOC HEN MUA THU,UOC HEN MUA THU,"Comedy,Romance"
10115052019B0115,emp006,2019-05-15 21:22:05,90000.0,0001166953,20088822,2019-05-15,21:30:00,I09,4,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,1991-07-08,Nam,Hải Châu,KH0104|52851,specialist,engineering,27.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10115052019B0115,emp006,2019-05-15 21:22:05,90000.0,0001166953,20088823,2019-05-15,21:30:00,I10,4,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,1991-07-08,Nam,Hải Châu,KH0104|52851,specialist,engineering,27.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
12515052019B0020,emp007,2019-05-15 19:07:45,90000.0,0001166987,20088588,2019-05-15,19:15:00,D08,3,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1980-07-18,Nữ,Liên Chiểu,KH0104|00000002,blue collar,health service,38.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
12515052019B0020,emp007,2019-05-15 19:07:45,90000.0,0001166987,20088587,2019-05-15,19:15:00,D07,3,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1980-07-18,Nữ,Liên Chiểu,KH0104|00000002,blue collar,health service,38.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10111052019B0029,emp011,2019-05-11 09:20:18,90000.0,0001167001,20081390,2019-05-11,08:45:00,H06,2,POKÉMON: THÁM TỬ PIKACHU (C13),ĐÔI,Thành viên,90000,0,1999-08-12,Nữ,Hải Châu,KH0104|52426,student,government agent,19.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10008052019B0022,emp012,2019-05-08 09:17:12,270000.0,0001167004,20076931,2019-05-08,09:10:00,F11,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1997-12-07,Nữ,Hải Châu,KH0104|52479,student,construction,21.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10008052019B0022,emp012,2019-05-08 09:17:12,270000.0,0001167004,20076929,2019-05-08,09:10:00,F09,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1997-12-07,Nữ,Hải Châu,KH0104|52479,student,construction,21.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10008052019B0022,emp012,2019-05-08 09:17:12,270000.0,0001167004,20076930,2019-05-08,09:10:00,F10,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1997-12-07,Nữ,Hải Châu,KH0104|52479,student,construction,21.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10008052019B0022,emp012,2019-05-08 09:17:12,270000.0,0001167004,20076933,2019-05-08,09:10:00,F13,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1997-12-07,Nữ,Hải Châu,KH0104|52479,student,construction,21.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10008052019B0022,emp012,2019-05-08 09:17:12,270000.0,0001167004,20076934,2019-05-08,09:10:00,F14,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1997-12-07,Nữ,Hải Châu,KH0104|52479,student,construction,21.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10008052019B0022,emp012,2019-05-08 09:17:12,270000.0,0001167004,20076932,2019-05-08,09:10:00,F12,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1997-12-07,Nữ,Hải Châu,KH0104|52479,student,construction,21.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10020052019B0100,emp004,2019-05-20 14:21:45,90000.0,0001167042,20094743,2019-05-20,15:00:00,G08,3,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1990-09-09,Nam,Liên Chiểu,KH0104|52474,specialist,health service,28.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10020052019B0100,emp004,2019-05-20 14:21:45,90000.0,0001167042,20094744,2019-05-20,15:00:00,G09,3,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1990-09-09,Nam,Liên Chiểu,KH0104|52474,specialist,health service,28.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10020052019B0101,emp004,2019-05-20 14:23:32,90000.0,0001167042,20094745,2019-05-20,14:45:00,F09,2,VỢ BA,ĐƠN,Thành viên,45000,0,1990-09-09,Nam,Liên Chiểu,KH0104|52474,specialist,health service,28.0,VO BA,CHUA TE GODZILLA: DE VUONG BAT TU,"Action,Adventure,Fantasy,Sci-Fi"
10020052019B0101,emp004,2019-05-20 14:23:32,90000.0,0001167042,20094746,2019-05-20,14:45:00,F10,2,VỢ BA,ĐƠN,Thành viên,45000,0,1990-09-09,Nam,Liên Chiểu,KH0104|52474,specialist,health service,28.0,VO BA,CHUA TE GODZILLA: DE VUONG BAT TU,"Action,Adventure,Fantasy,Sci-Fi"
10028052019B0193,emp011,2019-05-28 21:50:59,90000.0,0001167052,20104994,2019-05-28,22:15:00,G09,3,VÔ GIAN ĐẠO (C18),ĐƠN,Thành viên,45000,0,1999-06-08,Nam,Liên Chiểu,KH0104|52515,student,government agent,19.0,VO GIAN ĐAO (C18),VO GIAN DAO,"Comedy,Crime,Thriller"
10028052019B0193,emp011,2019-05-28 21:50:59,90000.0,0001167052,20104995,2019-05-28,22:15:00,G10,3,VÔ GIAN ĐẠO (C18),ĐƠN,Thành viên,45000,0,1999-06-08,Nam,Liên Chiểu,KH0104|52515,student,government agent,19.0,VO GIAN ĐAO (C18),VO GIAN DAO,"Comedy,Crime,Thriller"
10106052019B0027,emp011,2019-05-06 15:18:44,90000.0,0001167052,20074826,2019-05-06,15:05:00,F02,2,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,1999-06-08,Nam,Liên Chiểu,KH0104|52515,student,government agent,19.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10106052019B0027,emp011,2019-05-06 15:18:44,90000.0,0001167052,20074825,2019-05-06,15:05:00,F01,2,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,1999-06-08,Nam,Liên Chiểu,KH0104|52515,student,government agent,19.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10009052019B0178,emp010,2019-05-09 14:44:50,135000.0,0001167052,20078608,2019-05-09,14:35:00,E17,2,ƯỚC HẸN MÙA THU,ĐƠN,Thành viên,45000,0,1999-06-08,Nam,Liên Chiểu,KH0104|52515,student,government agent,19.0,UOC HEN MUA THU,UOC HEN MUA THU,"Comedy,Romance"
10009052019B0178,emp010,2019-05-09 14:44:50,135000.0,0001167052,20078606,2019-05-09,14:35:00,E15,2,ƯỚC HẸN MÙA THU,ĐƠN,Thành viên,45000,0,1999-06-08,Nam,Liên Chiểu,KH0104|52515,student,government agent,19.0,UOC HEN MUA THU,UOC HEN MUA THU,"Comedy,Romance"
10009052019B0178,emp010,2019-05-09 14:44:50,135000.0,0001167052,20078607,2019-05-09,14:35:00,E16,2,ƯỚC HẸN MÙA THU,ĐƠN,Thành viên,45000,0,1999-06-08,Nam,Liên Chiểu,KH0104|52515,student,government agent,19.0,UOC HEN MUA THU,UOC HEN MUA THU,"Comedy,Romance"
12524052019B0033,emp012,2019-05-24 16:47:13,90000.0,0001167060,20098877,2019-05-24,17:05:00,E10,4,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,1999-02-27,Nữ,Liên Chiểu,KH0104|52459,student,construction,19.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
12524052019B0033,emp012,2019-05-24 16:47:13,90000.0,0001167060,20098878,2019-05-24,17:05:00,E11,4,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,1999-02-27,Nữ,Liên Chiểu,KH0104|52459,student,construction,19.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
12528052019B0035,emp008,2019-05-28 19:46:19,180000.0,0001167061,20104806,2019-05-28,19:50:00,C09,3,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,1979-03-27,Nữ,Sơn Trà,KH0104|52481,white collar,computer,39.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
12528052019B0035,emp008,2019-05-28 19:46:19,180000.0,0001167061,20104805,2019-05-28,19:50:00,C08,3,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,1979-03-27,Nữ,Sơn Trà,KH0104|52481,white collar,computer,39.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
12528052019B0035,emp008,2019-05-28 19:46:19,180000.0,0001167061,20104804,2019-05-28,19:50:00,C07,3,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,1979-03-27,Nữ,Sơn Trà,KH0104|52481,white collar,computer,39.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
12528052019B0035,emp008,2019-05-28 19:46:19,180000.0,0001167061,20104807,2019-05-28,19:50:00,C10,3,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,1979-03-27,Nữ,Sơn Trà,KH0104|52481,white collar,computer,39.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10117052019B0092,emp009,2019-05-17 18:41:11,180000.0,0001167061,20090841,2019-05-17,18:40:00,F04,1,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,1979-03-27,Nữ,Sơn Trà,KH0104|52481,white collar,computer,39.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10117052019B0092,emp009,2019-05-17 18:41:11,180000.0,0001167061,20090840,2019-05-17,18:40:00,F03,1,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,1979-03-27,Nữ,Sơn Trà,KH0104|52481,white collar,computer,39.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10117052019B0092,emp009,2019-05-17 18:41:11,180000.0,0001167061,20090838,2019-05-17,18:40:00,F01,1,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,1979-03-27,Nữ,Sơn Trà,KH0104|52481,white collar,computer,39.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10117052019B0092,emp009,2019-05-17 18:41:11,180000.0,0001167061,20090839,2019-05-17,18:40:00,F02,1,POKÉMON: THÁM TỬ PIKACHU (C13),ĐƠN,Thành viên,45000,0,1979-03-27,Nữ,Sơn Trà,KH0104|52481,white collar,computer,39.0,POKEMON: THAM TU PIKACHU (C13),POKEMON: THAM TU PIKACHU,"Action,Adventure,Comedy,Family,Mystery,Sci-Fi"
10007052019B0030,emp012,2019-05-07 09:26:40,45000.0,0001167063,20075757,2019-05-07,09:20:00,F04,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,1992-07-28,Nam,Liên Chiểu,KH0104|52469,white collar,engineering,26.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10026052019B0346,emp007,2019-05-26 21:33:33,90000.0,0001167063,20102892,2019-05-26,21:40:00,I04,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,1992-07-28,Nam,Liên Chiểu,KH0104|52469,white collar,engineering,26.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10026052019B0346,emp007,2019-05-26 21:33:33,90000.0,0001167063,20102891,2019-05-26,21:40:00,I03,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,1992-07-28,Nam,Liên Chiểu,KH0104|52469,white collar,engineering,26.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10116052019B0107,emp004,2019-05-16 19:57:23,90000.0,0001167063,20090032,2019-05-16,20:15:00,E04,2,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1992-07-28,Nam,Liên Chiểu,KH0104|52469,white collar,engineering,26.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10116052019B0107,emp004,2019-05-16 19:57:23,90000.0,0001167063,20090031,2019-05-16,20:15:00,E03,2,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1992-07-28,Nam,Liên Chiểu,KH0104|52469,white collar,engineering,26.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10116052019B0108,emp004,2019-05-16 20:00:06,180000.0,0001167071,20090040,2019-05-16,20:15:00,D14,2,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1998-03-27,Nữ,Liên Chiểu,KH0104|52400,student,social service,20.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10116052019B0108,emp004,2019-05-16 20:00:06,180000.0,0001167071,20090041,2019-05-16,20:15:00,D15,2,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1998-03-27,Nữ,Liên Chiểu,KH0104|52400,student,social service,20.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10116052019B0108,emp004,2019-05-16 20:00:06,180000.0,0001167071,20090039,2019-05-16,20:15:00,D13,2,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1998-03-27,Nữ,Liên Chiểu,KH0104|52400,student,social service,20.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10116052019B0108,emp004,2019-05-16 20:00:06,180000.0,0001167071,20090038,2019-05-16,20:15:00,D12,2,JOHN WICK 3: CHUẨN BỊ CHIẾN TRANH (C18),ĐƠN,Thành viên,45000,0,1998-03-27,Nữ,Liên Chiểu,KH0104|52400,student,social service,20.0,JOHN WICK 3: CHUAN BI CHIEN TRANH (C18),JOHN WICK 3: CHUAN BI CHIEN TRANH,"Action,Crime,Thriller"
10103052019B0089,emp008,2019-05-03 12:49:40,90000.0,0001167076,20072061,2019-05-03,12:45:00,F09,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,2001-11-02,Nữ,Ngũ Hành Sơn,KH0104|52367,teenager,,17.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
10103052019B0089,emp008,2019-05-03 12:49:40,90000.0,0001167076,20072062,2019-05-03,12:45:00,F10,4,AVENGERS: HỒI KẾT,ĐƠN,Thành viên,45000,0,2001-11-02,Nữ,Ngũ Hành Sơn,KH0104|52367,teenager,,17.0,AVENGERS: HOI KET,AVENGERS: HOI KET,"Action,Adventure,Drama,Sci-Fi"
